DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count,Row Labels,Sum of Passenger_Count
5/1/2014 0:00,10-06,Terminal 6,Departure,Domestic,216110,,
5/1/2014 0:00,10-06,Terminal 6,Departure,International,3103,,
5/1/2014 0:00,10-06,Terminal 7,Arrival,Domestic,258890,,
5/1/2014 0:00,10-06,Terminal 7,Arrival,International,31084,,
5/1/2014 0:00,10-06,Terminal 7,Departure,Domestic,256534,,
5/1/2014 0:00,10-06,Terminal 7,Departure,International,38416,,
5/1/2014 0:00,10-06,Terminal 8,Arrival,Domestic,124154,,
5/1/2014 0:00,10-06,Terminal 8,Departure,Domestic,122141,,
5/1/2014 0:00,10-06,Tom Bradley International Terminal,Arrival,International,349984,,
5/1/2014 0:00,10-06,Tom Bradley International Terminal,Departure,International,342215,,
5/1/2014 0:00,11-06,Imperial Terminal,Arrival,Domestic,269,,
5/1/2014 0:00,11-06,Imperial Terminal,Departure,Domestic,280,,
5/1/2014 0:00,11-06,Misc. Terminal,Arrival,Domestic,706,,
5/1/2014 0:00,11-06,Misc. Terminal,Departure,Domestic,556,,
5/1/2014 0:00,11-06,Terminal 1,Arrival,Domestic,414626,,
5/1/2014 0:00,11-06,Terminal 1,Departure,Domestic,410856,,
5/1/2014 0:00,11-06,Terminal 1,Departure,International,637,,
5/1/2014 0:00,11-06,Terminal 2,Arrival,Domestic,100641,,
5/1/2014 0:00,11-06,Terminal 2,Arrival,International,147574,,
5/1/2014 0:00,11-06,Terminal 2,Departure,Domestic,100021,,
5/1/2014 0:00,11-06,Terminal 2,Departure,International,144960,,
5/1/2014 0:00,11-06,Terminal 3,Arrival,Domestic,150518,,
5/1/2014 0:00,11-06,Terminal 3,Arrival,International,18641,,
5/1/2014 0:00,11-06,Terminal 3,Departure,Domestic,146016,,
5/1/2014 0:00,11-06,Terminal 3,Departure,International,55265,,
5/1/2014 0:00,11-06,Terminal 4,Arrival,Domestic,399315,,
5/1/2014 0:00,11-06,Terminal 4,Arrival,International,56760,,
5/1/2014 0:00,11-06,Terminal 4,Departure,Domestic,398286,,
5/1/2014 0:00,11-06,Terminal 4,Departure,International,42307,,
5/1/2014 0:00,11-06,Terminal 5,Arrival,Domestic,153848,,
5/1/2014 0:00,11-06,Terminal 5,Arrival,International,23116,,
5/1/2014 0:00,11-06,Terminal 5,Departure,Domestic,153909,,
5/1/2014 0:00,11-06,Terminal 5,Departure,International,29027,,
5/1/2014 0:00,11-06,Terminal 6,Arrival,Domestic,223027,,
5/1/2014 0:00,11-06,Terminal 6,Arrival,International,1663,,
5/1/2014 0:00,11-06,Terminal 6,Departure,Domestic,221306,,
5/1/2014 0:00,11-06,Terminal 6,Departure,International,3803,,
5/1/2014 0:00,11-06,Terminal 7,Arrival,Domestic,244408,,
5/1/2014 0:00,11-06,Terminal 7,Arrival,International,27898,,
5/1/2014 0:00,11-06,Terminal 7,Departure,Domestic,250410,,
5/1/2014 0:00,11-06,Terminal 7,Departure,International,37141,,
5/1/2014 0:00,11-06,Terminal 8,Arrival,Domestic,115776,,
5/1/2014 0:00,11-06,Terminal 8,Departure,Domestic,113728,,
5/1/2014 0:00,11-06,Tom Bradley International Terminal,Arrival,Domestic,70,,
5/1/2014 0:00,11-06,Tom Bradley International Terminal,Arrival,International,332217,,
5/1/2014 0:00,11-06,Tom Bradley International Terminal,Departure,Domestic,95,,
5/1/2014 0:00,11-06,Tom Bradley International Terminal,Departure,International,305383,,
5/1/2014 0:00,12-06,Imperial Terminal,Arrival,Domestic,233,,
5/1/2014 0:00,12-06,Imperial Terminal,Departure,Domestic,249,,
5/1/2014 0:00,12-06,Misc. Terminal,Arrival,Domestic,799,,
5/1/2014 0:00,12-06,Misc. Terminal,Arrival,International,3,,
5/1/2014 0:00,12-06,Misc. Terminal,Departure,Domestic,557,,
5/1/2014 0:00,12-06,Terminal 1,Arrival,Domestic,415516,,
5/1/2014 0:00,12-06,Terminal 1,Departure,Domestic,418324,,
5/1/2014 0:00,12-06,Terminal 1,Departure,International,720,,
5/1/2014 0:00,12-06,Terminal 2,Arrival,Domestic,96915,,
5/1/2014 0:00,12-06,Terminal 2,Arrival,International,158947,,
5/1/2014 0:00,12-06,Terminal 2,Departure,Domestic,102761,,
5/1/2014 0:00,12-06,Terminal 2,Departure,International,167888,,
5/1/2014 0:00,12-06,Terminal 3,Arrival,Domestic,151011,,
5/1/2014 0:00,12-06,Terminal 3,Arrival,International,23419,,
5/1/2014 0:00,12-06,Terminal 3,Departure,Domestic,156000,,
5/1/2014 0:00,12-06,Terminal 3,Departure,International,62891,,
5/1/2014 0:00,12-06,Terminal 4,Arrival,Domestic,414895,,
5/1/2014 0:00,12-06,Terminal 4,Arrival,International,62552,,
5/1/2014 0:00,12-06,Terminal 4,Departure,Domestic,422171,,
5/1/2014 0:00,12-06,Terminal 4,Departure,International,44651,,
5/1/2014 0:00,12-06,Terminal 5,Arrival,Domestic,154062,,
5/1/2014 0:00,12-06,Terminal 5,Arrival,International,28230,,
5/1/2014 0:00,12-06,Terminal 5,Departure,Domestic,159526,,
5/1/2014 0:00,12-06,Terminal 5,Departure,International,45877,,
5/1/2014 0:00,12-06,Terminal 6,Arrival,Domestic,223044,,
5/1/2014 0:00,12-06,Terminal 6,Arrival,International,1043,,
5/1/2014 0:00,12-06,Terminal 6,Departure,Domestic,225614,,
5/1/2014 0:00,12-06,Terminal 6,Departure,International,6820,,
5/1/2014 0:00,12-06,Terminal 7,Arrival,Domestic,253102,,
5/1/2014 0:00,12-06,Terminal 7,Arrival,International,31720,,
5/1/2014 0:00,12-06,Terminal 7,Departure,Domestic,263836,,
5/1/2014 0:00,12-06,Terminal 7,Departure,International,40941,,
5/1/2014 0:00,12-06,Terminal 8,Arrival,Domestic,117047,,
5/1/2014 0:00,12-06,Terminal 8,Departure,Domestic,112137,,
5/1/2014 0:00,12-06,Tom Bradley International Terminal,Arrival,International,352428,,
5/1/2014 0:00,12-06,Tom Bradley International Terminal,Departure,International,356403,,
5/1/2014 0:00,01-07,Imperial Terminal,Arrival,Domestic,284,,
5/1/2014 0:00,01-07,Imperial Terminal,Departure,Domestic,256,,
5/1/2014 0:00,01-07,Misc. Terminal,Arrival,Domestic,664,,
5/1/2014 0:00,01-07,Misc. Terminal,Departure,Domestic,598,,
5/1/2014 0:00,01-07,Terminal 1,Arrival,Domestic,392130,,
5/1/2014 0:00,01-07,Terminal 1,Departure,Domestic,381419,,
5/1/2014 0:00,01-07,Terminal 1,Departure,International,251,,
5/1/2014 0:00,01-07,Terminal 2,Arrival,Domestic,91493,,
5/1/2014 0:00,01-07,Terminal 2,Arrival,International,166272,,
5/1/2014 0:00,01-07,Terminal 2,Departure,Domestic,88134,,
5/1/2014 0:00,01-07,Terminal 2,Departure,International,158121,,
5/1/2014 0:00,01-07,Terminal 3,Arrival,Domestic,139038,,
5/1/2014 0:00,01-07,Terminal 3,Arrival,International,23551,,
5/1/2014 0:00,01-07,Terminal 3,Departure,Domestic,139312,,
5/1/2014 0:00,01-07,Terminal 3,Departure,International,58031,,
5/1/2014 0:00,01-07,Terminal 4,Arrival,Domestic,395418,,
5/1/2014 0:00,01-07,Terminal 4,Arrival,International,60786,,
5/1/2014 0:00,01-07,Terminal 4,Departure,Domestic,384528,,
5/1/2014 0:00,01-07,Terminal 4,Departure,International,45294,,
5/1/2014 0:00,01-07,Terminal 5,Arrival,Domestic,148670,,
5/1/2014 0:00,01-07,Terminal 5,Arrival,International,39717,,
5/1/2014 0:00,01-07,Terminal 5,Departure,Domestic,140066,,
5/1/2014 0:00,01-07,Terminal 5,Departure,International,40452,,
5/1/2014 0:00,01-07,Terminal 6,Arrival,Domestic,199926,,
5/1/2014 0:00,01-07,Terminal 6,Arrival,International,756,,
5/1/2014 0:00,01-07,Terminal 6,Departure,Domestic,186338,,
5/1/2014 0:00,01-07,Terminal 6,Departure,International,4750,,
5/1/2014 0:00,01-07,Terminal 7,Arrival,Domestic,243144,,
5/1/2014 0:00,01-07,Terminal 7,Arrival,International,34556,,
5/1/2014 0:00,01-07,Terminal 7,Departure,Domestic,244468,,
5/1/2014 0:00,01-07,Terminal 7,Departure,International,39908,,
5/1/2014 0:00,01-07,Terminal 8,Arrival,Domestic,114032,,
5/1/2014 0:00,01-07,Terminal 8,Arrival,International,3273,,
5/1/2014 0:00,01-07,Terminal 8,Departure,Domestic,115868,,
5/1/2014 0:00,01-07,Terminal 8,Departure,International,3575,,
5/1/2014 0:00,01-07,Tom Bradley International Terminal,Arrival,International,394233,,
5/1/2014 0:00,01-07,Tom Bradley International Terminal,Departure,International,326504,,
5/1/2014 0:00,02-07,Misc. Terminal,Arrival,Domestic,315,,
5/1/2014 0:00,02-07,Misc. Terminal,Departure,Domestic,294,,
5/1/2014 0:00,02-07,Terminal 1,Arrival,Domestic,359940,,
5/1/2014 0:00,02-07,Terminal 1,Departure,Domestic,354347,,
5/1/2014 0:00,02-07,Terminal 1,Departure,International,285,,
5/1/2014 0:00,02-07,Terminal 2,Arrival,Domestic,82723,,
5/1/2014 0:00,02-07,Terminal 2,Arrival,International,141149,,
5/1/2014 0:00,02-07,Terminal 2,Departure,Domestic,82926,,
5/1/2014 0:00,02-07,Terminal 2,Departure,International,138717,,
5/1/2014 0:00,02-07,Terminal 3,Arrival,Domestic,130171,,
5/1/2014 0:00,02-07,Terminal 3,Arrival,International,22914,,
5/1/2014 0:00,02-07,Terminal 3,Departure,Domestic,125711,,
5/1/2014 0:00,02-07,Terminal 3,Departure,International,57810,,
5/1/2014 0:00,02-07,Terminal 4,Arrival,Domestic,355011,,
5/1/2014 0:00,02-07,Terminal 4,Arrival,International,51318,,
5/1/2014 0:00,02-07,Terminal 4,Departure,Domestic,351635,,
5/1/2014 0:00,02-07,Terminal 4,Departure,International,40357,,
5/1/2014 0:00,02-07,Terminal 5,Arrival,Domestic,130192,,
5/1/2014 0:00,02-07,Terminal 5,Arrival,International,27250,,
5/1/2014 0:00,02-07,Terminal 5,Departure,Domestic,130205,,
5/1/2014 0:00,02-07,Terminal 5,Departure,International,31332,,
5/1/2014 0:00,02-07,Terminal 6,Arrival,Domestic,181432,,
5/1/2014 0:00,02-07,Terminal 6,Arrival,International,345,,
5/1/2014 0:00,02-07,Terminal 6,Departure,Domestic,174345,,
5/1/2014 0:00,02-07,Terminal 6,Departure,International,3944,,
5/1/2014 0:00,02-07,Terminal 7,Arrival,Domestic,226053,,
5/1/2014 0:00,02-07,Terminal 7,Arrival,International,28738,,
5/1/2014 0:00,02-07,Terminal 7,Departure,Domestic,227577,,
5/1/2014 0:00,02-07,Terminal 7,Departure,International,35543,,
5/1/2014 0:00,02-07,Terminal 8,Arrival,Domestic,111075,,
5/1/2014 0:00,02-07,Terminal 8,Arrival,International,3093,,
5/1/2014 0:00,02-07,Terminal 8,Departure,Domestic,108997,,
5/1/2014 0:00,02-07,Terminal 8,Departure,International,3136,,
5/1/2014 0:00,02-07,Tom Bradley International Terminal,Arrival,International,307039,,
5/1/2014 0:00,02-07,Tom Bradley International Terminal,Departure,International,279374,,
5/1/2014 0:00,03-07,Imperial Terminal,Arrival,Domestic,131,,
5/1/2014 0:00,03-07,Imperial Terminal,Departure,Domestic,43,,
5/1/2014 0:00,03-07,Misc. Terminal,Arrival,Domestic,792,,
5/1/2014 0:00,03-07,Misc. Terminal,Departure,Domestic,704,,
5/1/2014 0:00,03-07,Terminal 1,Arrival,Domestic,429669,,
5/1/2014 0:00,03-07,Terminal 1,Departure,Domestic,438017,,
5/1/2014 0:00,03-07,Terminal 1,Departure,International,358,,
5/1/2014 0:00,03-07,Terminal 2,Arrival,Domestic,94524,,
5/1/2014 0:00,03-07,Terminal 2,Arrival,International,163261,,
5/1/2014 0:00,03-07,Terminal 2,Departure,Domestic,97610,,
5/1/2014 0:00,03-07,Terminal 2,Departure,International,163403,,
5/1/2014 0:00,03-07,Terminal 3,Arrival,Domestic,164982,,
5/1/2014 0:00,03-07,Terminal 3,Arrival,International,25082,,
5/1/2014 0:00,03-07,Terminal 3,Departure,Domestic,162928,,
5/1/2014 0:00,03-07,Terminal 3,Departure,International,67480,,
5/1/2014 0:00,03-07,Terminal 4,Arrival,Domestic,416798,,
5/1/2014 0:00,03-07,Terminal 4,Arrival,International,58574,,
5/1/2014 0:00,03-07,Terminal 4,Departure,Domestic,428781,,
5/1/2014 0:00,03-07,Terminal 4,Departure,International,47005,,
5/1/2014 0:00,03-07,Terminal 5,Arrival,Domestic,173700,,
5/1/2014 0:00,03-07,Terminal 5,Arrival,International,27508,,
5/1/2014 0:00,03-07,Terminal 5,Departure,Domestic,177924,,
5/1/2014 0:00,03-07,Terminal 5,Departure,International,38705,,
5/1/2014 0:00,03-07,Terminal 6,Arrival,Domestic,214580,,
5/1/2014 0:00,03-07,Terminal 6,Arrival,International,1005,,
5/1/2014 0:00,03-07,Terminal 6,Departure,Domestic,214758,,
5/1/2014 0:00,03-07,Terminal 6,Departure,International,4342,,
5/1/2014 0:00,03-07,Terminal 7,Arrival,Domestic,276708,,
5/1/2014 0:00,03-07,Terminal 7,Arrival,International,32400,,
5/1/2014 0:00,03-07,Terminal 7,Departure,Domestic,289375,,
5/1/2014 0:00,03-07,Terminal 7,Departure,International,40181,,
5/1/2014 0:00,03-07,Terminal 8,Arrival,Domestic,125657,,
5/1/2014 0:00,03-07,Terminal 8,Arrival,International,3543,,
5/1/2014 0:00,03-07,Terminal 8,Departure,Domestic,123375,,
5/1/2014 0:00,03-07,Terminal 8,Departure,International,3501,,
5/1/2014 0:00,03-07,Tom Bradley International Terminal,Arrival,International,394072,,
5/1/2014 0:00,03-07,Tom Bradley International Terminal,Departure,International,340338,,
5/1/2014 0:00,04-07,Imperial Terminal,Arrival,Domestic,156,,
5/1/2014 0:00,04-07,Imperial Terminal,Departure,Domestic,103,,
5/1/2014 0:00,04-07,Misc. Terminal,Arrival,Domestic,359,,
5/1/2014 0:00,04-07,Misc. Terminal,Arrival,International,6,,
5/1/2014 0:00,04-07,Misc. Terminal,Departure,Domestic,370,,
5/1/2014 0:00,04-07,Terminal 1,Arrival,Domestic,429147,,
5/1/2014 0:00,04-07,Terminal 1,Departure,Domestic,430188,,
5/1/2014 0:00,04-07,Terminal 1,Departure,International,299,,
5/1/2014 0:00,04-07,Terminal 2,Arrival,Domestic,91216,,
5/1/2014 0:00,04-07,Terminal 2,Arrival,International,147804,,
5/1/2014 0:00,04-07,Terminal 2,Departure,Domestic,93558,,
5/1/2014 0:00,04-07,Terminal 2,Departure,International,147734,,
5/1/2014 0:00,04-07,Terminal 3,Arrival,Domestic,159461,,
5/1/2014 0:00,04-07,Terminal 3,Arrival,International,23327,,
5/1/2014 0:00,04-07,Terminal 3,Departure,Domestic,165000,,
5/1/2014 0:00,04-07,Terminal 3,Departure,International,65249,,
5/1/2014 0:00,04-07,Terminal 4,Arrival,Domestic,416559,,
5/1/2014 0:00,04-07,Terminal 4,Arrival,International,60702,,
5/1/2014 0:00,04-07,Terminal 4,Departure,Domestic,419868,,
5/1/2014 0:00,04-07,Terminal 4,Departure,International,46986,,
5/1/2014 0:00,04-07,Terminal 5,Arrival,Domestic,168675,,
5/1/2014 0:00,04-07,Terminal 5,Arrival,International,33189,,
5/1/2014 0:00,04-07,Terminal 5,Departure,Domestic,167654,,
5/1/2014 0:00,04-07,Terminal 5,Departure,International,41390,,
5/1/2014 0:00,04-07,Terminal 6,Arrival,Domestic,218441,,
5/1/2014 0:00,04-07,Terminal 6,Arrival,International,1113,,
5/1/2014 0:00,04-07,Terminal 6,Departure,Domestic,220755,,
5/1/2014 0:00,04-07,Terminal 6,Departure,International,4188,,
5/1/2014 0:00,04-07,Terminal 7,Arrival,Domestic,265226,,
5/1/2014 0:00,04-07,Terminal 7,Arrival,International,30384,,
5/1/2014 0:00,04-07,Terminal 7,Departure,Domestic,278807,,
5/1/2014 0:00,04-07,Terminal 7,Departure,International,33288,,
5/1/2014 0:00,04-07,Terminal 8,Arrival,Domestic,124222,,
5/1/2014 0:00,04-07,Terminal 8,Arrival,International,3500,,
5/1/2014 0:00,04-07,Terminal 8,Departure,Domestic,120423,,
5/1/2014 0:00,04-07,Terminal 8,Departure,International,3313,,
5/1/2014 0:00,04-07,Tom Bradley International Terminal,Arrival,International,425300,,
5/1/2014 0:00,04-07,Tom Bradley International Terminal,Departure,International,335154,,
5/1/2014 0:00,05-07,Imperial Terminal,Arrival,Domestic,42,,
5/1/2014 0:00,05-07,Imperial Terminal,Departure,International,21,,
5/1/2014 0:00,05-07,Misc. Terminal,Arrival,Domestic,50,,
5/1/2014 0:00,05-07,Misc. Terminal,Departure,Domestic,53,,
5/1/2014 0:00,05-07,Terminal 1,Arrival,Domestic,441650,,
5/1/2014 0:00,05-07,Terminal 1,Departure,Domestic,433354,,
5/1/2014 0:00,05-07,Terminal 1,Departure,International,321,,
5/1/2014 0:00,05-07,Terminal 2,Arrival,Domestic,104777,,
5/1/2014 0:00,05-07,Terminal 2,Arrival,International,142049,,
5/1/2014 0:00,05-07,Terminal 2,Departure,Domestic,106210,,
5/1/2014 0:00,05-07,Terminal 2,Departure,International,159024,,
5/1/2014 0:00,05-07,Terminal 3,Arrival,Domestic,174984,,
5/1/2014 0:00,05-07,Terminal 3,Arrival,International,23169,,
5/1/2014 0:00,05-07,Terminal 3,Departure,Domestic,181092,,
5/1/2014 0:00,05-07,Terminal 3,Departure,International,62716,,
5/1/2014 0:00,05-07,Terminal 4,Arrival,Domestic,420116,,
5/1/2014 0:00,05-07,Terminal 4,Arrival,International,55796,,
5/1/2014 0:00,05-07,Terminal 4,Departure,Domestic,413905,,
5/1/2014 0:00,05-07,Terminal 4,Departure,International,51090,,
5/1/2014 0:00,05-07,Terminal 5,Arrival,Domestic,163872,,
5/1/2014 0:00,05-07,Terminal 5,Arrival,International,28338,,
5/1/2014 0:00,05-07,Terminal 5,Departure,Domestic,162790,,
5/1/2014 0:00,05-07,Terminal 5,Departure,International,39373,,
5/1/2014 0:00,05-07,Terminal 6,Arrival,Domestic,226762,,
5/1/2014 0:00,05-07,Terminal 6,Arrival,International,193,,
5/1/2014 0:00,05-07,Terminal 6,Departure,Domestic,221291,,
5/1/2014 0:00,05-07,Terminal 6,Departure,International,3590,,
5/1/2014 0:00,05-07,Terminal 7,Arrival,Domestic,269849,,
5/1/2014 0:00,05-07,Terminal 7,Arrival,International,27777,,
5/1/2014 0:00,05-07,Terminal 7,Departure,Domestic,275410,,
5/1/2014 0:00,05-07,Terminal 7,Departure,International,34494,,
5/1/2014 0:00,05-07,Terminal 8,Arrival,Domestic,123139,,
5/1/2014 0:00,05-07,Terminal 8,Arrival,International,3650,,
5/1/2014 0:00,05-07,Terminal 8,Departure,Domestic,117072,,
5/1/2014 0:00,05-07,Terminal 8,Departure,International,3751,,
5/1/2014 0:00,05-07,Tom Bradley International Terminal,Arrival,International,412890,,
5/1/2014 0:00,05-07,Tom Bradley International Terminal,Departure,International,372269,,
5/1/2014 0:00,06-07,Imperial Terminal,Arrival,Domestic,154,,
5/1/2014 0:00,06-07,Misc. Terminal,Arrival,Domestic,8,,
5/1/2014 0:00,06-07,Misc. Terminal,Arrival,International,5,,
5/1/2014 0:00,06-07,Misc. Terminal,Departure,Domestic,5,,
5/1/2014 0:00,06-07,Terminal 1,Arrival,Domestic,471758,,
5/1/2014 0:00,06-07,Terminal 1,Departure,Domestic,472675,,
5/1/2014 0:00,06-07,Terminal 1,Departure,International,401,,
5/1/2014 0:00,06-07,Terminal 2,Arrival,Domestic,109858,,
5/1/2014 0:00,06-07,Terminal 2,Arrival,International,151593,,
5/1/2014 0:00,06-07,Terminal 2,Departure,Domestic,114926,,
5/1/2014 0:00,06-07,Terminal 2,Departure,International,177357,,
5/1/2014 0:00,06-07,Terminal 3,Arrival,Domestic,208173,,
5/1/2014 0:00,06-07,Terminal 3,Arrival,International,20663,,
5/1/2014 0:00,06-07,Terminal 3,Departure,Domestic,209930,,
5/1/2014 0:00,06-07,Terminal 3,Departure,International,58056,,
5/1/2014 0:00,06-07,Terminal 4,Arrival,Domestic,435530,,
5/1/2014 0:00,06-07,Terminal 4,Arrival,International,59844,,
5/1/2014 0:00,06-07,Terminal 4,Departure,Domestic,437459,,
5/1/2014 0:00,06-07,Terminal 4,Departure,International,55176,,
5/1/2014 0:00,06-07,Terminal 5,Arrival,Domestic,194037,,
5/1/2014 0:00,06-07,Terminal 5,Arrival,International,33732,,
5/1/2014 0:00,06-07,Terminal 5,Departure,Domestic,198178,,
5/1/2014 0:00,06-07,Terminal 5,Departure,International,50790,,
5/1/2014 0:00,06-07,Terminal 6,Arrival,Domestic,241311,,
5/1/2014 0:00,06-07,Terminal 6,Arrival,International,1659,,
5/1/2014 0:00,06-07,Terminal 6,Departure,Domestic,242878,,
5/1/2014 0:00,06-07,Terminal 6,Departure,International,4494,,
5/1/2014 0:00,06-07,Terminal 7,Arrival,Domestic,261849,,
5/1/2014 0:00,06-07,Terminal 7,Arrival,International,27450,,
5/1/2014 0:00,06-07,Terminal 7,Departure,Domestic,276619,,
5/1/2014 0:00,06-07,Terminal 7,Departure,International,40736,,
5/1/2014 0:00,06-07,Terminal 8,Arrival,Domestic,117497,,
5/1/2014 0:00,06-07,Terminal 8,Arrival,International,2882,,
5/1/2014 0:00,06-07,Terminal 8,Departure,Domestic,116453,,
5/1/2014 0:00,06-07,Terminal 8,Departure,International,3078,,
5/1/2014 0:00,06-07,Tom Bradley International Terminal,Arrival,International,428534,,
5/1/2014 0:00,06-07,Tom Bradley International Terminal,Departure,International,400715,,
5/1/2014 0:00,07-07,Imperial Terminal,Arrival,Domestic,120,,
5/1/2014 0:00,07-07,Imperial Terminal,Departure,Domestic,234,,
5/1/2014 0:00,07-07,Misc. Terminal,Arrival,Domestic,14,,
5/1/2014 0:00,07-07,Misc. Terminal,Arrival,International,2,,
5/1/2014 0:00,07-07,Misc. Terminal,Departure,Domestic,13,,
5/1/2014 0:00,07-07,Terminal 1,Arrival,Domestic,479459,,
5/1/2014 0:00,07-07,Terminal 1,Departure,Domestic,480495,,
5/1/2014 0:00,07-07,Terminal 1,Departure,International,333,,
5/1/2014 0:00,07-07,Terminal 2,Arrival,Domestic,120476,,
5/1/2014 0:00,07-07,Terminal 2,Arrival,International,181925,,
5/1/2014 0:00,07-07,Terminal 2,Departure,Domestic,121631,,
5/1/2014 0:00,07-07,Terminal 2,Departure,International,192851,,
5/1/2014 0:00,07-07,Terminal 3,Arrival,Domestic,228149,,
5/1/2014 0:00,07-07,Terminal 3,Arrival,International,24401,,
5/1/2014 0:00,07-07,Terminal 3,Departure,Domestic,232281,,
5/1/2014 0:00,07-07,Terminal 3,Departure,International,65351,,
5/1/2014 0:00,07-07,Terminal 4,Arrival,Domestic,460896,,
5/1/2014 0:00,07-07,Terminal 4,Arrival,International,62076,,
5/1/2014 0:00,07-07,Terminal 4,Departure,Domestic,455875,,
5/1/2014 0:00,07-07,Terminal 4,Departure,International,55535,,
5/1/2014 0:00,07-07,Terminal 5,Arrival,Domestic,238415,,
5/1/2014 0:00,07-07,Terminal 5,Arrival,International,49246,,
5/1/2014 0:00,07-07,Terminal 5,Departure,Domestic,243381,,
5/1/2014 0:00,07-07,Terminal 5,Departure,International,61206,,
5/1/2014 0:00,07-07,Terminal 6,Arrival,Domestic,266055,,
